Year;Month;Day;Time;Indoor Temp room 1 (C);Indoor Temp room 2 (C);Indoor Temp room 3 (C);External temperature (C);Flat energy (kWh);Builing energy (kWh);Surface
356;21;05;12;21:00;18.92;16.94;15.86;1.39;5.75;5.84;417.0
357;21;05;12;22:00;18.83;16.75;15.71;1.2;6.63;6.72;417.0
358;21;05;12;23:00;18.79;16.98;15.77;1.21;6.44;6.76;417.0
359;21;06;10;00:00;20.74;20.27;20.3;;0.09;0.66;417.0
360;21;06;10;01:00;20.62;20.23;20.28;;0.09;0.66;417.0
361;21;06;10;02:00;20.62;20.18;20.23;;0.09;0.65;417.0
362;21;06;10;03:00;20.59;20.13;20.18;;0.09;0.66;417.0
363;21;06;10;04:00;20.56;20.09;20.1;;0.09;0.65;417.0
364;21;06;10;05:00;20.49;20.06;20.09;;0.09;0.99;417.0
365;21;06;10;06:00;20.54;20.14;20.14;;0.09;2.88;417.0
366;21;06;10;07:00;20.62;20.23;20.19;;0.09;2.88;417.0
367;21;06;10;08:00;20.62;20.23;20.27;;0.09;2.88;417.0
368;21;06;10;09:00;20.62;20.21;20.27;;0.08;2.87;417.0
369;21;06;10;10:00;20.56;20.19;20.22;;0.09;1.44;417.0
370;21;06;10;11:00;20.57;20.11;20.12;;0.09;1.86;417.0
371;21;06;10;12:00;20.63;20.13;20.18;;0.09;2.86;417.0
372;21;06;10;13:00;20.77;20.23;20.33;;0.09;2.88;417.0
373;21;06;10;14:00;20.76;20.25;20.31;;0.09;2.86;417.0
374;21;06;10;15:00;20.76;20.28;20.37;;0.09;2.87;417.0
375;21;06;10;16:00;20.7;20.24;20.33;;0.09;2.41;417.0
376;21;06;10;17:00;20.47;20.05;20.13;;0.09;0.65;417.0
377;21;06;10;18:00;20.38;19.95;20.01;;0.09;0.66;417.0
378;21;06;10;19:00;20.29;19.91;19.91;;0.09;0.66;417.0
379;21;06;10;20:00;20.25;19.83;19.84;;0.09;0.66;417.0
380;21;06;10;21:00;20.08;19.75;19.73;;0.09;0.65;417.0
381;21;06;10;22:00;19.97;19.67;19.64;;0.09;0.66;417.0
382;21;06;10;23:00;19.87;19.61;19.56;;0.09;0.65;417.0
383;21;06;11;00:00;19.85;17.57;16.14;5.17;3.09;3.59;417.0
384;21;06;11;01:00;19.66;17.13;16.15;4.77;2.63;3.29;417.0
385;21;06;11;02:00;19.6;16.91;16.12;4.08;3.96;4.5;417.0
386;21;06;11;03:00;19.75;17.37;16.14;3.92;4.17;4.59;417.0
387;21;06;11;04:00;19.54;17.07;16.09;3.48;3.29;3.87;417.0
388;21;06;11;05:00;19.55;16.91;16.17;3.89;3.54;3.95;417.0
389;21;06;11;06:00;19.48;16.75;16.09;3.86;4.62;4.93;417.0
390;21;06;11;07:00;19.48;16.82;16.1;4.98;3.95;4.43;417.0
391;21;06;11;08:00;19.76;17.38;16.07;7.89;3.87;4.56;417.0
392;21;06;11;09:00;20.05;17.53;16.1;9.57;2.74;3.29;417.0
393;21;06;11;10:00;20.18;17.37;16.2;11.18;2.17;2.54;417.0
394;21;06;11;11:00;20.25;17.45;16.25;12.01;2.28;2.67;417.0
395;21;06;11;12:00;20.24;17.36;16.17;12.47;2.18;2.52;417.0
396;21;06;11;13:00;20.31;17.36;16.16;12.8;2.32;2.71;417.0
397;21;06;11;14:00;20.33;17.21;16.27;12.63;1.75;2.28;417.0
398;21;06;11;15:00;20.29;16.98;16.18;11.45;1.79;2.28;417.0
399;21;06;11;16:00;20.17;17.4;16.15;9.41;2.94;3.23;417.0
400;21;06;11;17:00;20.04;17.59;16.11;8.02;2.77;3.25;417.0
401;21;06;11;18:00;20.09;17.85;16.11;6.85;3.32;3.69;417.0
402;21;06;11;19:00;19.99;17.68;16.15;5.99;2.75;3.11;417.0
403;21;06;11;20:00;19.98;17.75;16.12;5.99;2.98;3.49;417.0
404;21;06;11;21:00;19.73;17.58;16.1;5.36;3.44;4.02;417.0
405;21;06;11;22:00;19.71;17.47;16.14;5.11;3.5;3.94;417.0
406;21;06;11;23:00;19.59;17.35;16.1;5.25;3.97;4.57;417.0
407;21;06;12;00:00;18.91;17.31;15.65;1.0;7.49;7.72;417.0
408;21;06;12;01:00;20.19;19.59;16.67;0.59;6.71;7.19;417.0
409;21;06;12;02:00;20.31;19.99;16.84;0.1;6.34;6.82;417.0
410;21;06;12;03:00;19.8;18.88;16.59;0.04;6.8;7.15;417.0
411;21;06;12;04:00;19.46;18.15;16.13;0.0;7.74;8.15;417.0
412;21;06;12;05:00;19.48;18.43;16.31;-0.24;7.56;7.98;417.0
413;21;06;12;06:00;19.39;18.22;16.26;-0.23;7.94;8.37;417.0
414;21;06;12;07:00;21.81;19.88;18.58;-0.1;9.79;12.16;417.0
415;21;06;12;08:00;21.98;20.14;18.75;0.81;8.6;11.26;417.0
416;21;06;12;09:00;21.42;21.12;18.5;3.28;10.1;12.71;417.0
417;21;06;12;10:00;22.45;20.89;18.97;5.8;6.04;8.72;417.0
418;21;06;12;11:00;22.45;20.72;18.96;6.83;5.02;6.21;417.0
419;21;06;12;12:00;22.54;20.76;19.03;7.46;4.87;5.39;417.0
420;21;06;12;13:00;22.68;20.9;19.0;8.03;4.72;7.41;417.0
421;21;06;12;14:00;22.83;21.1;18.95;6.89;4.63;7.31;417.0
422;21;06;12;15:00;22.81;21.18;18.88;4.52;4.73;7.44;417.0
423;21;06;12;16:00;22.07;20.73;18.7;2.51;5.18;7.81;417.0
424;21;06;12;17:00;20.33;18.45;16.95;1.79;3.19;5.9;417.0
425;21;06;12;18:00;19.42;17.17;16.08;1.1;4.99;5.46;417.0
426;21;06;12;19:00;19.22;16.86;15.95;0.72;4.42;4.84;417.0
427;21;06;12;20:00;19.11;16.8;15.95;0.73;5.75;6.5;417.0
428;21;06;12;21:00;18.99;16.64;16.04;0.17;6.25;6.49;417.0
429;21;06;12;22:00;18.93;16.64;16.02;0.71;5.13;5.41;417.0
430;21;06;12;23:00;18.88;16.68;15.84;0.8;5.48;5.96;417.0
431;21;07;10;00:00;19.74;19.54;19.53;;0.09;0.66;417.0
432;21;07;10;01:00;19.65;19.51;19.43;;0.09;0.66;417.0
433;21;07;10;02:00;19.6;19.47;19.35;;0.09;0.65;417.0
434;21;07;10;03:00;19.6;19.4;19.33;;0.09;0.65;417.0
435;21;07;10;04:00;19.51;19.37;19.24;;0.09;0.66;417.0
436;21;07;10;05:00;19.52;19.28;19.24;;0.09;1.19;417.0
437;21;07;10;06:00;19.52;19.36;19.29;;0.09;2.9;417.0
438;21;07;10;07:00;19.69;19.42;19.43;;0.09;2.9;417.0
439;21;07;10;08:00;19.78;19.46;19.52;;0.09;2.88;417.0
440;21;07;10;09:00;19.9;19.49;19.63;;0.09;2.88;417.0
441;21;07;10;10:00;20.05;19.55;19.67;;0.09;1.55;417.0
442;21;07;10;11:00;20.09;19.46;19.6;;0.09;0.69;417.0
443;21;07;10;12:00;20.26;19.53;19.72;;0.09;2.62;417.0
444;21;07;10;13:00;20.43;19.68;19.95;;0.09;2.81;417.0
445;21;07;10;14:00;20.81;19.78;20.37;;0.09;2.8;417.0
446;21;07;10;15:00;20.76;19.85;20.35;;0.09;2.82;417.0
447;21;07;10;16:00;20.52;19.83;20.1;;0.09;2.28;417.0
448;21;07;10;17:00;20.3;19.67;19.87;;0.09;0.66;417.0
449;21;07;10;18:00;20.2;19.53;19.76;;0.09;0.66;417.0
450;21;07;10;19:00;20.08;19.49;19.66;;0.09;0.64;417.0
451;21;07;10;20:00;19.89;19.44;19.62;;0.09;0.64;417.0
452;21;07;10;21:00;19.86;19.41;19.58;;0.09;0.65;417.0
453;21;07;10;22:00;19.8;19.36;19.55;;0.09;0.66;417.0
454;21;07;10;23:00;19.73;19.32;19.51;;0.09;0.65;417.0
455;21;07;11;00:00;19.78;17.76;16.16;5.33;4.35;4.72;417.0
456;21;07;11;01:00;19.67;17.66;16.04;5.75;4.42;4.98;417.0
457;21;07;11;02:00;19.4;17.2;16.06;5.72;4.18;4.63;417.0
458;21;07;11;03:00;19.2;16.65;15.9;6.13;5.67;6.05;417.0
459;21;07;11;04:00;19.21;16.64;16.01;6.44;4.86;5.16;417.0
460;21;07;11;05:00;19.11;16.62;15.99;6.25;5.2;5.66;417.0
461;21;07;11;06:00;19.15;16.74;16.04;6.41;4.46;4.78;417.0
462;21;07;11;07:00;19.1;16.62;16.0;6.43;5.48;5.59;417.0
463;21;07;11;08:00;19.37;16.96;15.97;7.8;4.33;4.52;417.0
464;21;07;11;09:00;19.99;17.81;16.04;9.57;3.49;3.8;417.0
465;21;07;11;10:00;20.17;17.6;16.1;11.37;2.67;3.11;417.0
466;21;07;11;11:00;20.19;17.53;16.12;12.12;2.22;2.71;417.0
467;21;07;11;12:00;20.22;17.45;16.17;12.89;2.35;2.88;417.0
468;21;07;11;13:00;20.25;17.37;16.1;13.37;2.22;2.69;417.0
469;21;07;11;14:00;20.37;17.27;16.23;13.44;2.22;2.69;417.0
470;21;07;11;15:00;20.39;17.25;16.2;11.98;2.25;2.74;417.0
471;21;07;11;16:00;20.11;17.57;16.09;9.76;2.7;3.03;417.0
472;21;07;11;17:00;20.1;17.81;16.1;8.08;3.45;3.9;417.0
473;21;07;11;18:00;19.99;17.74;16.08;7.53;2.83;3.28;417.0
474;21;07;11;19:00;19.97;17.91;16.07;7.04;2.95;3.37;417.0
475;21;07;11;20:00;19.78;17.71;16.08;7.03;3.95;4.11;417.0
476;21;07;11;21:00;19.87;17.85;16.09;7.2;3.71;4.03;417.0
477;21;07;11;22:00;19.57;17.28;16.11;8.0;3.37;3.67;417.0
478;21;07;11;23:00;19.41;17.13;15.96;7.9;4.04;4.36;417.0
479;21;07;12;00:00;19.01;16.61;15.78;0.72;6.46;6.76;417.0
480;21;07;12;01:00;18.97;16.82;15.85;0.13;6.17;6.71;417.0
481;21;07;12;02:00;18.82;16.99;15.8;0.1;6.91;7.37;417.0
482;21;07;12;03:00;18.79;16.86;15.82;0.2;7.3;7.38;417.0
483;21;07;12;04:00;18.85;17.02;15.78;0.37;7.02;7.2;417.0
484;21;07;12;05:00;18.76;17.03;15.69;0.7;6.41;6.9;417.0
485;21;07;12;06:00;19.4;18.04;16.14;0.43;9.02;9.55;417.0
486;21;07;12;07:00;21.29;20.69;18.13;0.53;10.61;13.14;417.0
487;21;07;12;08:00;21.51;21.42;18.45;2.01;10.72;13.28;417.0
488;21;07;12;09:00;21.59;21.19;18.29;4.22;9.8;12.43;417.0
489;21;07;12;10:00;22.35;21.55;18.83;5.64;7.12;9.78;417.0
490;21;07;12;11:00;21.87;20.76;18.59;6.93;5.12;6.22;417.0
491;21;07;12;12:00;22.49;21.0;18.9;7.82;4.83;5.41;417.0
492;21;07;12;13:00;22.73;21.09;19.0;8.29;4.66;7.34;417.0
493;21;07;12;14:00;22.88;21.23;18.87;7.2;4.52;7.22;417.0
494;21;07;12;15:00;22.81;21.28;18.91;4.71;4.57;7.26;417.0
495;21;07;12;16:00;22.16;20.88;18.67;2.76;5.52;8.17;417.0
496;21;07;12;17:00;20.25;18.39;16.83;1.62;2.95;4.98;417.0
497;21;07;12;18:00;19.46;17.26;16.15;1.65;4.47;5.0;417.0
498;21;07;12;19:00;19.13;16.73;15.86;1.46;5.36;6.1;417.0
499;21;07;12;20:00;19.22;16.9;15.99;1.5;5.38;6.17;417.0
500;21;07;12;21:00;19.11;16.82;15.95;1.94;5.64;5.76;417.0
501;21;07;12;22:00;18.99;16.57;16.02;1.76;4.92;5.06;417.0
502;21;07;12;23:00;18.9;16.81;15.77;1.53;6.82;7.3;417.0
503;21;08;10;00:00;19.63;19.27;19.39;;0.09;0.66;417.0
504;21;08;10;01:00;19.6;19.23;19.35;;0.09;0.65;417.0
505;21;08;10;02:00;19.58;19.17;19.28;;0.09;0.65;417.0
506;21;08;10;03:00;19.52;19.12;19.24;;0.09;0.66;417.0
507;21;08;10;04:00;19.47;19.06;19.19;;0.09;0.65;417.0
508;21;08;10;05:00;19.43;19.04;19.14;;0.09;0.65;417.0
509;21;08;10;06:00;19.48;19.09;19.15;;0.09;2.52;417.0
510;21;08;10;07:00;19.53;19.17;19.28;;0.09;2.81;417.0
511;21;08;10;08:00;19.7;19.28;19.39;;0.09;2.81;417.0
512;21;08;10;09:00;19.78;19.33;19.43;;0.09;2.81;417.0
513;21;08;10;10:00;19.81;19.32;19.51;;0.09;1.19;417.0
514;21;08;10;11:00;19.9;19.26;19.45;;0.09;0.64;417.0
515;21;08;10;12:00;20.14;19.35;19.59;;0.09;2.43;417.0
516;21;08;10;13:00;20.33;19.52;19.81;;0.09;2.82;417.0
517;21;08;10;14:00;20.63;19.65;20.19;;0.09;2.82;417.0
518;21;08;10;15:00;20.74;19.69;20.31;;0.09;2.84;417.0
519;21;08;10;16:00;20.52;19.69;20.09;;0.09;2.33;417.0
520;21;08;10;17:00;20.28;19.58;19.86;;0.09;0.66;417.0
521;21;08;10;18:00;20.19;19.46;19.72;;0.09;0.65;417.0
522;21;08;10;19:00;20.08;19.38;19.64;;0.09;0.65;417.0
523;21;08;10;20:00;19.97;19.4;19.61;;0.09;0.65;417.0
524;21;08;10;21:00;19.92;19.32;19.55;;0.09;0.65;417.0
525;21;08;10;22:00;19.83;19.31;19.51;;0.09;0.65;417.0
526;21;08;10;23:00;19.8;19.26;19.48;;0.09;0.66;417.0
527;21;08;11;00:00;19.51;17.1;15.83;7.9;4.54;4.84;417.0
528;21;08;11;01:00;19.38;17.01;16.01;7.59;4.09;4.42;417.0
529;21;08;11;02:00;19.48;17.16;16.04;7.69;3.78;4.02;417.0
530;21;08;11;03:00;19.57;17.37;16.02;7.43;4.44;4.52;417.0
531;21;08;11;04:00;19.37;17.11;15.82;7.24;4.86;5.17;417.0
532;21;08;11;05:00;19.39;16.97;15.85;6.8;3.86;4.28;417.0
533;21;08;11;06:00;20.07;17.99;16.2;7.39;4.56;5.06;417.0
534;21;08;11;07:00;22.08;19.44;18.36;7.48;5.48;8.07;417.0
535;21;08;11;08:00;22.42;19.74;18.81;7.98;5.12;7.94;417.0
536;21;08;11;09:00;22.54;20.02;18.91;8.28;4.99;7.82;417.0
537;21;08;11;10:00;22.7;20.18;18.91;9.36;4.81;7.62;417.0
538;21;08;11;11:00;22.84;20.36;18.9;9.77;4.58;5.89;417.0
539;21;08;11;12:00;22.93;20.48;18.89;10.74;4.42;5.02;417.0
540;21;08;11;13:00;22.84;20.52;18.78;10.86;4.24;6.9;417.0
541;21;08;11;14:00;22.83;20.48;18.76;10.5;4.61;7.36;417.0
542;21;08;11;15:00;22.87;20.92;18.86;10.24;4.81;7.56;417.0
543;21;08;11;16:00;22.53;20.59;18.57;9.25;4.16;6.97;417.0
544;21;08;11;17:00;20.95;18.67;17.45;8.75;1.38;3.65;417.0
545;21;08;11;18:00;19.73;16.82;16.08;8.08;1.31;1.98;417.0
546;21;08;11;19:00;19.89;17.48;16.13;7.94;1.93;2.47;417.0
547;21;08;11;20:00;19.89;17.58;16.06;7.29;2.45;2.81;417.0
548;21;08;11;21:00;19.92;17.53;16.13;6.47;2.84;3.29;417.0
549;21;08;11;22:00;19.76;17.49;16.13;6.39;3.06;3.68;417.0
550;21;08;11;23:00;19.99;17.87;16.12;5.94;3.38;3.98;417.0
551;21;08;12;00:00;18.81;16.75;15.69;1.11;6.29;6.49;417.0
552;21;08;12;01:00;18.82;16.75;15.88;1.43;5.91;6.44;417.0
553;21;08;12;02:00;18.82;16.84;15.88;1.88;5.95;6.36;417.0
554;21;08;12;03:00;18.9;16.92;15.81;2.4;6.49;6.62;417.0
555;21;08;12;04:00;18.76;16.63;15.72;2.38;6.13;6.34;417.0
556;21;08;12;05:00;18.93;17.12;15.75;2.21;6.72;7.24;417.0
557;21;08;12;06:00;19.37;17.68;16.08;2.43;8.37;8.86;417.0
558;21;08;12;07:00;22.12;19.57;18.64;2.51;8.98;9.47;417.0
559;21;08;12;08:00;22.17;20.05;18.69;2.81;7.13;7.65;417.0
560;21;08;12;09:00;22.19;20.26;18.7;2.99;7.41;7.96;417.0
561;21;08;12;10:00;22.25;20.36;18.7;2.89;7.67;8.19;417.0
562;21;08;12;11:00;21.61;20.25;18.74;2.66;8.71;9.23;417.0
563;21;08;12;12:00;21.56;21.42;18.49;2.59;9.33;9.82;417.0
564;21;08;12;13:00;21.49;21.25;18.43;2.35;8.97;9.48;417.0
565;21;08;12;14:00;21.6;21.66;18.65;2.16;9.37;9.87;417.0
566;21;08;12;15:00;22.04;22.04;18.84;2.05;8.35;8.85;417.0
567;21;08;12;16:00;21.88;22.09;18.7;1.8;8.69;9.2;417.0
568;21;08;12;17:00;19.83;18.66;16.86;1.51;6.01;6.26;417.0
569;21;08;12;18:00;19.04;17.19;15.96;1.52;5.78;6.06;417.0
570;21;08;12;19:00;18.88;16.81;15.87;1.46;6.23;6.12;417.0
571;21;08;12;20:00;18.96;16.87;15.82;1.5;6.81;6.79;417.0
572;21;08;12;21:00;18.86;16.75;16.01;1.51;5.7;5.62;417.0
573;21;08;12;22:00;18.82;16.69;15.9;1.37;6.14;6.24;417.0
574;21;08;12;23:00;18.8;16.77;15.78;1.32;6.14;6.21;417.0
575;21;09;10;00:00;19.76;19.23;19.43;;0.09;0.66;417.0
576;21;09;10;01:00;19.73;19.24;19.4;;0.09;0.67;417.0
577;21;09;10;02:00;19.71;19.16;19.33;;0.09;0.66;417.0
578;21;09;10;03:00;19.67;19.13;19.33;;0.09;0.66;417.0
579;21;09;10;04:00;19.6;19.12;19.27;;0.09;0.65;417.0
580;21;09;10;05:00;19.6;19.05;19.21;;0.09;0.65;417.0
581;21;09;10;06:00;19.55;19.04;19.2;;0.09;0.64;417.0
582;21;09;10;07:00;19.51;18.99;19.14;;0.09;0.64;417.0
583;21;09;10;08:00;19.52;18.97;19.13;;0.09;0.65;417.0
584;21;09;10;09:00;19.52;18.96;19.12;;0.09;0.65;417.0
585;21;09;10;10:00;19.52;18.94;19.12;;0.09;0.65;417.0
586;21;09;10;11:00;19.53;18.94;19.14;;0.09;0.66;417.0
587;21;09;10;12:00;19.53;18.88;19.16;;0.09;0.66;417.0
588;21;09;10;13:00;19.67;18.93;19.2;;0.09;0.66;417.0
589;21;09;10;14:00;19.67;18.93;19.23;;0.09;0.65;417.0
590;21;09;10;15:00;19.61;18.89;19.15;;0.09;0.65;417.0
591;21;09;10;16:00;19.58;18.9;19.14;;0.09;0.65;417.0
592;21;09;10;17:00;19.48;18.86;19.11;;0.09;0.65;417.0
593;21;09;10;18:00;19.43;18.81;19.06;;0.09;0.65;417.0
594;21;09;10;19:00;19.38;18.84;19.06;;0.09;0.65;417.0
595;21;09;10;20:00;19.37;18.83;18.99;;0.09;0.66;417.0
596;21;09;10;21:00;19.29;18.77;18.95;;0.09;0.66;417.0
597;21;09;10;22:00;19.27;18.77;18.93;;0.09;0.66;417.0
598;21;09;10;23:00;19.24;18.75;18.89;;0.09;0.67;417.0
599;21;09;11;00:00;19.82;17.53;16.18;5.93;3.26;3.68;417.0
600;21;09;11;01:00;19.71;17.37;16.14;6.25;3.14;3.61;417.0
601;21;09;11;02:00;19.75;17.53;16.15;5.45;3.87;4.27;417.0
602;21;09;11;03:00;19.47;17.26;16.06;6.38;4.98;5.2;417.0
603;21;09;11;04:00;19.43;17.06;15.93;6.85;4.17;4.73;417.0
604;21;09;11;05:00;19.43;17.03;15.82;6.47;5.13;5.72;417.0
605;21;09;11;06:00;19.6;17.47;16.22;6.36;5.13;5.62;417.0
606;21;09;11;07:00;22.09;19.63;18.45;6.99;5.92;8.37;417.0
607;21;09;11;08:00;21.6;19.96;18.17;8.03;7.5;10.32;417.0
608;21;09;11;09:00;22.66;21.33;18.92;9.87;5.9;8.7;417.0
609;21;09;11;10:00;22.92;20.9;18.96;11.04;4.92;7.72;417.0
610;21;09;11;11:00;22.79;20.72;18.69;11.35;4.38;5.64;417.0
611;21;09;11;12:00;22.91;20.47;18.79;11.87;4.58;5.47;417.0
612;21;09;11;13:00;22.8;20.57;18.7;12.14;3.85;6.67;417.0
613;21;09;11;14:00;22.7;20.32;18.58;12.21;3.9;6.72;417.0
614;21;09;11;15:00;23.09;21.15;18.8;11.34;5.15;7.9;417.0
615;21;09;11;16:00;22.79;21.41;18.81;10.05;5.02;7.8;417.0
616;21;09;11;17:00;20.96;18.83;17.48;9.55;1.09;3.53;417.0
617;21;09;11;18:00;19.78;16.78;16.11;9.4;0.65;1.26;417.0
618;21;09;11;19:00;19.81;17.14;16.01;8.97;1.89;2.41;417.0
619;21;09;11;20:00;19.92;17.58;16.15;8.57;2.27;2.96;417.0
620;21;09;11;21:00;19.89;17.48;16.16;8.07;2.93;3.74;417.0
621;21;09;11;22:00;20.0;17.67;16.14;8.28;2.85;3.44;417.0
622;21;09;11;23:00;19.99;17.69;16.13;8.71;2.56;3.1;417.0
623;21;09;12;00:00;18.69;16.83;15.74;1.38;6.99;7.22;417.0
624;21;09;12;01:00;18.93;16.97;15.86;1.5;5.88;5.95;417.0
625;21;09;12;02:00;18.8;17.08;15.78;1.66;6.23;6.43;417.0
626;21;09;12;03:00;18.58;16.65;15.66;1.44;7.08;7.21;417.0
627;21;09;12;04:00;18.82;17.18;15.79;1.51;6.03;6.3;417.0
628;21;09;12;05:00;18.62;16.68;15.61;1.05;6.92;7.42;417.0
629;21;09;12;06:00;18.81;16.95;15.67;1.04;8.01;8.74;417.0
630;21;09;12;07:00;21.11;19.28;17.99;1.22;10.75;13.03;417.0
631;21;09;12;08:00;21.33;20.76;18.25;2.02;10.15;12.8;417.0
632;21;09;12;09:00;21.55;21.06;18.39;3.08;9.7;12.32;417.0
633;21;09;12;10:00;21.94;21.32;18.75;4.03;9.48;12.1;417.0
634;21;09;12;11:00;23.32;21.94;19.77;4.18;10.62;12.01;417.0
635;21;09;12;12:00;23.64;21.12;20.2;4.53;11.29;11.73;417.0
636;21;09;12;13:00;23.69;21.19;20.25;4.38;10.34;12.46;417.0
637;21;09;12;14:00;22.94;21.59;19.68;4.05;9.23;11.84;417.0
638;21;09;12;15:00;23.44;21.4;19.81;3.08;6.33;9.0;417.0
639;21;09;12;16:00;22.91;21.41;19.88;2.19;9.84;12.47;417.0
640;21;09;12;17:00;21.06;19.95;17.91;1.87;3.34;6.14;417.0
641;21;09;12;18:00;19.36;17.03;16.09;1.33;3.76;6.3;417.0
642;21;09;12;19:00;19.35;17.14;16.09;1.03;5.04;5.85;417.0
643;21;09;12;20:00;18.94;16.65;15.82;0.69;6.32;6.74;417.0
644;21;09;12;21:00;18.99;16.64;15.88;0.12;5.85;6.25;417.0
645;21;09;12;22:00;18.75;16.61;15.73;0.01;6.24;6.57;417.0
646;21;09;12;23:00;18.82;16.78;15.7;-0.38;6.43;6.59;417.0
647;21;09;27;06:00;21.38;21.04;20.97;;0.09;2.83;417.0
648;21;09;27;07:00;21.46;21.26;21.13;;0.09;2.86;417.0
649;21;09;27;08:00;21.6;21.65;21.22;;0.82;3.55;417.0
650;21;09;27;09:00;21.63;21.8;21.23;;1.21;3.97;417.0
651;21;09;27;10:00;21.88;21.86;21.38;;0.09;1.35;417.0
652;21;09;27;11:00;22.0;21.79;21.42;;0.09;1.56;417.0
653;21;09;27;12:00;22.29;21.82;21.69;;0.09;2.87;417.0
654;21;09;27;13:00;22.56;21.94;21.91;;0.09;2.86;417.0
655;21;09;27;14:00;22.9;22.01;22.27;;0.09;2.84;417.0
656;21;09;27;15:00;22.9;22.04;22.29;;0.09;2.86;417.0
657;21;09;27;16:00;22.66;22.08;22.08;;0.09;2.47;417.0
658;21;09;27;17:00;22.4;21.91;21.86;;0.09;0.65;417.0
659;21;09;27;18:00;22.25;21.77;21.68;;0.09;0.65;417.0
660;21;09;27;19:00;22.11;21.66;21.63;;0.09;0.66;417.0
661;21;09;27;20:00;22.08;21.61;21.55;;0.09;0.66;417.0
662;21;09;27;21:00;21.95;21.51;21.46;;0.09;0.65;417.0
663;21;09;27;22:00;21.83;21.46;21.37;;0.09;0.65;417.0
664;21;09;27;23:00;21.76;21.4;21.33;;0.09;0.65;417.0
665;21;09;28;00:00;21.71;21.36;21.31;;0.09;0.65;417.0
666;21;09;28;01:00;21.6;21.32;21.23;;0.09;0.65;417.0
667;21;09;28;02:00;21.55;21.33;21.2;;0.09;0.66;417.0
668;21;09;28;03:00;21.5;21.26;21.13;;0.08;0.65;417.0
669;21;09;28;04:00;21.38;21.23;21.06;;0.09;0.64;417.0
670;21;09;28;05:00;21.28;21.16;21.0;;0.09;0.65;417.0
671;21;09;28;06:00;21.38;21.2;21.07;;0.09;2.77;417.0
672;21;09;28;07:00;21.54;21.34;21.18;;0.09;2.9;417.0
673;21;09;28;08:00;21.6;21.76;21.27;;1.11;3.87;417.0
674;21;09;28;09:00;21.79;21.89;21.38;;0.7;3.29;417.0
675;21;09;28;10:00;22.03;21.99;21.47;;0.66;1.62;417.0
676;21;09;28;11:00;22.18;21.97;21.55;;0.09;2.16;417.0
677;21;09;28;12:00;22.47;22.05;21.83;;0.09;2.85;417.0
678;21;09;28;13:00;22.71;22.11;22.06;;0.09;2.87;417.0
679;21;09;28;14:00;22.95;22.17;22.29;;0.08;2.87;417.0
680;21;09;28;15:00;23.02;22.2;22.42;;0.86;3.3;417.0
681;21;09;28;16:00;22.96;22.25;22.28;;0.09;2.9;417.0
682;21;09;28;17:00;22.66;22.15;22.09;;0.09;1.23;417.0
683;21;09;28;18:00;22.42;21.94;21.88;;0.09;0.66;417.0
684;21;09;28;19:00;22.3;21.82;21.73;;0.09;0.66;417.0
685;21;09;28;20:00;22.21;21.76;21.72;;0.09;0.66;417.0
686;21;09;28;21:00;22.14;21.7;21.63;;0.09;0.65;417.0
687;21;09;28;22:00;22.06;21.62;21.54;;0.09;0.66;417.0
688;21;09;28;23:00;21.98;21.53;21.48;;0.09;0.66;417.0
689;21;09;29;00:00;21.92;21.5;21.45;;0.09;0.67;417.0
690;21;09;29;01:00;21.91;21.48;21.41;;0.09;0.67;417.0
691;21;09;29;02:00;21.79;21.42;21.33;;0.09;0.66;417.0
692;21;09;29;03:00;21.8;21.38;21.34;;0.09;0.66;417.0
693;21;09;29;04:00;21.71;21.34;21.3;;0.09;0.65;417.0
694;21;09;29;05:00;21.7;21.32;21.23;;0.09;0.64;417.0
695;21;09;29;06:00;21.71;21.33;21.26;;0.09;2.49;417.0
696;21;09;29;07:00;21.85;21.5;21.41;;0.09;2.86;417.0
697;21;09;29;08:00;22.06;21.64;21.53;;0.09;2.86;417.0
698;21;09;29;09:00;22.16;21.72;21.66;;0.09;2.88;417.0
699;21;09;29;10:00;22.25;21.78;21.69;;0.09;1.61;417.0
700;21;09;29;11:00;22.47;21.72;21.79;;0.09;1.44;417.0
701;21;09;29;12:00;22.55;21.81;21.86;;0.09;2.54;417.0
702;21;09;29;13:00;22.84;22.01;22.14;;0.09;2.84;417.0
703;21;09;29;14:00;23.05;22.1;22.47;;0.56;3.28;417.0
704;21;09;29;15:00;22.93;22.07;22.4;;0.9;3.64;417.0
705;21;09;29;16:00;22.96;22.21;22.31;;0.09;2.46;417.0
706;21;09;29;17:00;22.61;22.03;22.07;;0.09;0.64;417.0
707;21;09;29;18:00;22.44;21.87;21.88;;0.09;0.65;417.0
708;21;09;29;19:00;22.3;21.75;21.8;;0.09;0.65;417.0
709;21;09;29;20:00;22.21;21.71;21.71;;0.09;0.65;417.0
710;21;09;29;21:00;22.18;21.6;21.63;;0.09;0.65;417.0
711;21;09;29;22:00;22.08;21.57;21.52;;0.09;0.66;417.0
712;21;09;29;23:00;21.94;21.5;21.5;;0.09;0.66;417.0
713;21;09;30;00:00;21.87;21.42;21.42;;0.09;0.66;417.0
714;21;09;30;01:00;21.9;21.38;21.33;;0.09;0.65;417.0
715;21;09;30;02:00;21.69;21.34;21.3;;0.09;0.65;417.0
